7271011833334695575,190953653686575109
6797871240844365415,8217367903691171914
1603845676908946290,6885589970011682511
649022379454191587,2652025281423169431
8307476929061368928,8836905670170048451
415198592755583881,8446811545941251790
2771994004360431711,7293812979710052980
855847949486139480,4997904634572036379
4368396216489575511,822912203101198614
5241222524765324079,2489526787120916583
2689133334725908824,2783696084815962271
2065653206472406604,7940936370386667401
7473157485898372762,8310545448139667807
8857339501000089937,2127911219763055631
1819531928126963687,280798580574983369
7798654909692515255,7954135733243599451
