7271011833334695575,1896076945784713659
6797871240844365415,1954273063186041100
1603845676908946290,7013643700692897914
649022379454191587,892167391081409994
8307476929061368928,94494888733528133
415198592755583881,1620024284022696852
2771994004360431711,5770864350471252825
855847949486139480,2102717843956498273
4368396216489575511,4126038518775754027
5241222524765324079,1379561482249543470
2689133334725908824,974734516453233018
2065653206472406604,1000526001552712815
7473157485898372762,4907354151905635839
8857339501000089937,7840269689539762017
1819531928126963687,1331965112415282730
7798654909692515255,4154150399454877509
