7271011833334695575,4006923714372977433
6797871240844365415,8516716217040074913
1603845676908946290,74632868223368226
649022379454191587,5025011048817574732
8307476929061368928,8406816517091366282
415198592755583881,6376764674707324020
2771994004360431711,4700139743092812620
855847949486139480,6164113877209775356
4368396216489575511,2432623902937513088
5241222524765324079,5117167779798077428
2689133334725908824,3394200644424844745
2065653206472406604,8844439891627859323
7473157485898372762,8490316851824320739
8857339501000089937,2299478257853040140
1819531928126963687,8484173972740261819
7798654909692515255,2551519481168473024
