7271011833334695575,7025482007487839833
6797871240844365415,2231590089031221774
1603845676908946290,1408769529761681275
649022379454191587,3788233890375894212
8307476929061368928,8214949269314563790
415198592755583881,7813773335919955633
2771994004360431711,5891492212137260
855847949486139480,5967789614594657235
4368396216489575511,7981474724417680339
5241222524765324079,6220735563078180199
2689133334725908824,1366738699587338738
2065653206472406604,3020666290897288369
7473157485898372762,5216603226089091913
8857339501000089937,8004046565028374815
1819531928126963687,8082248268895735917
7798654909692515255,1678877865050363577
