7271011833334695575,7681296363530380159
6797871240844365415,2330970620570573295
1603845676908946290,6878227401298634103
649022379454191587,4141822008372161203
8307476929061368928,1653428837691283884
415198592755583881,273640533164281621
2771994004360431711,3356961004761296718
855847949486139480,8384598146462821149
4368396216489575511,5381696455305119675
5241222524765324079,7678937938739765023
2689133334725908824,7860590564031309943
2065653206472406604,2331229934140977072
7473157485898372762,6976767449837190795
8857339501000089937,490651220740073459
1819531928126963687,6752825684782945599
7798654909692515255,3673516275275926471
