7271011833334695575,3512712580795520720
6797871240844365415,7528729269071416275
1603845676908946290,448939894216356990
649022379454191587,9104657300500813749
8307476929061368928,2256139265770816719
415198592755583881,1483716687217164775
2771994004360431711,5896472219504043047
855847949486139480,3843206771034215250
4368396216489575511,5142586210413492093
5241222524765324079,5180864462764396103
2689133334725908824,762353783004056696
2065653206472406604,133828329871766220
7473157485898372762,1042752985488183243
8857339501000089937,3326057187957798720
1819531928126963687,6178970347170870049
7798654909692515255,6089722838508642305
