7271011833334695575,7652310914174809318
6797871240844365415,3395666416500296375
1603845676908946290,7473953905652862926
649022379454191587,7269010712838989881
8307476929061368928,3349337773166506999
415198592755583881,5767873889240346883
2771994004360431711,3068261277699567668
855847949486139480,6040412337963861686
4368396216489575511,3027668752038733080
5241222524765324079,369562277511453614
2689133334725908824,4498226233318483522
2065653206472406604,1485061943119792820
7473157485898372762,8781317610095430092
8857339501000089937,3239282906681905342
1819531928126963687,7797450847679075834
7798654909692515255,2794220098326873195
