7271011833334695575,1220898990435330445
6797871240844365415,3262543639077028869
1603845676908946290,6053134596365614649
649022379454191587,6088364333336667591
8307476929061368928,3926590795659401145
415198592755583881,
2771994004360431711,
855847949486139480,
4368396216489575511,
5241222524765324079,
2689133334725908824,2861404765639585283
2065653206472406604,8745180673001060004
7473157485898372762,2398734891939575503
8857339501000089937,3305678537543199616
1819531928126963687,4418929001533672319
7798654909692515255,
url,https://www.jaidrama.com/2023/04/kompul-police-nov-asia-kom-kom.html
status,End
