7271011833334695575,2873618637337852518
6797871240844365415,3214317217841966770
1603845676908946290,4842371631816736560
649022379454191587,1090571096603178375
8307476929061368928,1790547797671990958
415198592755583881,7341962370512439392
2771994004360431711,6856148847279616484
855847949486139480,3543473965344877506
4368396216489575511,5100158399458216926
5241222524765324079,206995890988409022
2689133334725908824,4684425199671326572
2065653206472406604,5288081020800727121
7473157485898372762,6603591938927040750
8857339501000089937,8979339375804193020
1819531928126963687,339069742018152465
7798654909692515255,4797143471854453132
