6797871240844365415,6855241026628178679
1603845676908946290,6615366275514591425
649022379454191587,2954238830542279334
8307476929061368928,4766280786122934197
415198592755583881,842510461855768588
2771994004360431711,3155534762876232486
855847949486139480,5216766731887941908
4368396216489575511,1100945540561262376
5241222524765324079,6480906145088147561
2689133334725908824,
2065653206472406604,
7473157485898372762,2808637829235604970
8857339501000089937,3719307407990652036
1819531928126963687,8481403838978087905
7798654909692515255,7714645622647170587
