7271011833334695575,1743060485679694026
6797871240844365415,2480634515504478589
1603845676908946290,7724665011966279887
649022379454191587,6818840999619303230
8307476929061368928,2856277675430619423
415198592755583881,6289685118853251119
2771994004360431711,2695386396260784423
855847949486139480,1243367071291720566
4368396216489575511,9061719331403318592
5241222524765324079,5321305417516865461
2689133334725908824,6116543142477129793
2065653206472406604,2660504882616734101
7473157485898372762,7950824832471455773
8857339501000089937,113916453557198658
1819531928126963687,7061081704895739085
7798654909692515255,4354906010969577436
