7271011833334695575,5200677998828554541
6797871240844365415,2423620690143278370
1603845676908946290,7451116970235161867
649022379454191587,4064328564171482140
8307476929061368928,2448328368759998288
415198592755583881,4852928421710898812
2771994004360431711,1166102870380850651
855847949486139480,1442724399456771542
4368396216489575511,7672724982066538708
5241222524765324079,2655542837615830730
2689133334725908824,6326236283849778717
2065653206472406604,5103156637015995313
7473157485898372762,2221536029003751057
8857339501000089937,5913529286694848946
1819531928126963687,9177515126509728075
7798654909692515255,6172500414573008355
