7271011833334695575,7036474706696225546
6797871240844365415,130844458660296110
1603845676908946290,256926030274754890
649022379454191587,2933500745532863236
8307476929061368928,686532669976667520
415198592755583881,1011026943057460131
2771994004360431711,8701769838821803259
855847949486139480,5465887821730669217
4368396216489575511,4512742060653179076
5241222524765324079,1903298809682635355
2689133334725908824,2076517872135330759
2065653206472406604,2080826352196599468
7473157485898372762,817127225536604003
8857339501000089937,3943400896042249409
1819531928126963687,5848508506477012991
7798654909692515255,3956917620831890757
