7271011833334695575,807821779106144731
6797871240844365415,4606998654270428714
1603845676908946290,1248304476645802805
649022379454191587,6503792793104858667
8307476929061368928,8617148117487410177
415198592755583881,8988725829364386383
2771994004360431711,7577917635744648721
855847949486139480,1038818368946468482
4368396216489575511,6365370511026710853
5241222524765324079,8871451142264860445
2689133334725908824,4926143482877572172
2065653206472406604,2236308203301125879
7473157485898372762,4071966245020096183
8857339501000089937,5427128180377367896
1819531928126963687,8541098297926009029
7798654909692515255,4947802238738627720
