7271011833334695575,8355650876513568818
6797871240844365415,6935275669951753632
1603845676908946290,3378958928644294113
649022379454191587,3370131184536791512
8307476929061368928,7081468689613189780
415198592755583881,8596833361099775601
2771994004360431711,4064562294775381754
855847949486139480,6188330815711286432
4368396216489575511,7427493987349870619
5241222524765324079,8866887996110624190
2689133334725908824,5270501837796769008
2065653206472406604,5548411606902706406
7473157485898372762,7015414486788198987
8857339501000089937,6736926748134146463
1819531928126963687,8719252638390798017
7798654909692515255,1547581198554581559
