7271011833334695575,3516249304843267737
6797871240844365415,289740908235730957
1603845676908946290,1217601242155250262
649022379454191587,4629532946641847861
8307476929061368928,7301143664287466317
415198592755583881,7935631888346780141
2771994004360431711,5721919341132365880
855847949486139480,1496711174489765516
4368396216489575511,2236818435241976033
5241222524765324079,4683904846928741812
2689133334725908824,8257438478370220541
2065653206472406604,4739422288197324048
7473157485898372762,5065481784519153915
8857339501000089937,790996389175488014
1819531928126963687,5427136803397631154
7798654909692515255,4713536874169703283
