7271011833334695575,8898359042943657279
6797871240844365415,4129840002257702194
1603845676908946290,6722203363298072387
649022379454191587,2868664184082832105
8307476929061368928,1901795024682080723
415198592755583881,11787455715834173
2771994004360431711,487932315359520459
855847949486139480,3388721482835638349
4368396216489575511,2436542390524266158
5241222524765324079,8608604854936407911
2689133334725908824,8791438567267000228
2065653206472406604,7239760335000510852
7473157485898372762,1927038625944441455
8857339501000089937,2488170058532122202
1819531928126963687,1760433384221645666
7798654909692515255,6513052960646516900
