7271011833334695575,745910205568614366
6797871240844365415,1278316814022748755
1603845676908946290,3398261751927598491
649022379454191587,3959923800143900034
8307476929061368928,6078215130284741945
415198592755583881,8726255748276249072
2771994004360431711,7061880966961272353
855847949486139480,1295879573128802679
4368396216489575511,944841470279638712
5241222524765324079,8480176863581187953
2689133334725908824,1159826544923183281
2065653206472406604,5395038048667289665
7473157485898372762,9115948095342731012
8857339501000089937,1507639701801062071
1819531928126963687,4209826284936785249
7798654909692515255,1461971481885800062
