7271011833334695575,6862826704145990774
6797871240844365415,8355072262412009773
1603845676908946290,121465898945225
649022379454191587,990630195342050874
8307476929061368928,1184861011295139586
415198592755583881,5800797261525769205
2771994004360431711,6434097832779587959
855847949486139480,3642341080658008710
4368396216489575511,3657692658667428140
5241222524765324079,8627950796270991163
2689133334725908824,4502025565817653314
2065653206472406604,2655765028347783400
7473157485898372762,2307826895360754401
8857339501000089937,307029893467229593
1819531928126963687,3616436317677367912
7798654909692515255,1169272743523543763
