7271011833334695575,2514835200776355759
6797871240844365415,676244500968225493
1603845676908946290,2930333212262341666
649022379454191587,4000724600115529674
8307476929061368928,3662847831731687398
415198592755583881,4468127507804470903
2771994004360431711,8761569600187031210
855847949486139480,6422070286904333889
4368396216489575511,5695316880058136541
5241222524765324079,236580614688239024
2689133334725908824,8294731497990327885
2065653206472406604,1397850529264319038
7473157485898372762,5686271275135832683
8857339501000089937,8065821582898293647
1819531928126963687,1303503256647529739
7798654909692515255,3190965054315750480
