7271011833334695575,831358356717482266
6797871240844365415,6391392140804236059
1603845676908946290,6668334876827125844
649022379454191587,5380650760437948189
8307476929061368928,1103474281655415308
415198592755583881,3280160368576426233
2771994004360431711,3659978025856930415
855847949486139480,9004978052783588446
4368396216489575511,1946671025807290600
5241222524765324079,5177114142648640640
2689133334725908824,9072173783337258622
2065653206472406604,4640508684951169681
7473157485898372762,694554000511820345
8857339501000089937,1302802901796010956
1819531928126963687,7503556599776110765
7798654909692515255,4434243075330282246
