7271011833334695575,7669796175933908755
6797871240844365415,3806455950416052815
1603845676908946290,1369281911382606262
649022379454191587,6178488033873793667
8307476929061368928,7197620981690429791
415198592755583881,7574408401285398108
2771994004360431711,5713721703782571821
855847949486139480,8490856352605897545
4368396216489575511,3312150451085312467
5241222524765324079,3306427670260733450
2689133334725908824,1006828655518764772
2065653206472406604,5994670937390004996
7473157485898372762,8914088612752779429
8857339501000089937,357201778419227967
1819531928126963687,6115763705313123807
7798654909692515255,494843649894202260
