7271011833334695575,1451936895419677393
6797871240844365415,7743943527970048896
1603845676908946290,3931585087450891920
649022379454191587,1082538642527876769
8307476929061368928,4578646949246147545
415198592755583881,4785896579609680324
2771994004360431711,6750859744431993073
855847949486139480,413305849894236882
4368396216489575511,6345476495058215035
5241222524765324079,1216898948578949130
2689133334725908824,4674584938229325665
2065653206472406604,6974883981566586910
7473157485898372762,156062099852847496
8857339501000089937,1617895377188625977
1819531928126963687,6826950865411606854
7798654909692515255,4968024824626554562
