7271011833334695575,3001880928798310049
6797871240844365415,4222146561288400773
1603845676908946290,3755487633504111977
649022379454191587,5474563987160850960
8307476929061368928,6591173657507432947
415198592755583881,6090480921935578610
2771994004360431711,8194285717765322714
855847949486139480,5791010979295156454
4368396216489575511,385647165612862816
5241222524765324079,2507548928186447501
2689133334725908824,4754431000896708572
2065653206472406604,5342863291793337156
7473157485898372762,7750697610762628100
8857339501000089937,1222362724755350335
1819531928126963687,1929825660914899174
7798654909692515255,7187459841497497394
