7271011833334695575,812627582640452716
6797871240844365415,2900680963562733459
1603845676908946290,1010657073636081357
649022379454191587,6234876484525460323
8307476929061368928,4711664763289093613
415198592755583881,716835564686751209
2771994004360431711,6950458880554347739
855847949486139480,1207875537057157753
4368396216489575511,2842731920570619069
5241222524765324079,3721907631451101017
2689133334725908824,477245744024796992
2065653206472406604,2877345990355688171
7473157485898372762,419027012527197321
8857339501000089937,6383949916063275380
1819531928126963687,6786887216034214934
7798654909692515255,6703309480747963979
